사업장명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,위반내용,전화번호,대표자명,환경오염위반유형구분명,데이터기준일자,제공기관코드,제공기관명
(주)디에치에스,강원특별자치도,동해시,강원특별자치도 동해시 동해대로 4497 (대구동),,37.4664232,129.1472082,법 제77조를 위반하여 환경기술인 등의 교육을 받게 하지 아니하였을 경우,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
(주)한동,강원특별자치도,동해시,"강원특별자치도 동해시 숫골길 17 (용정동, 동부메탈)",,37.50158773,129.1241434,법 제39조제1항에 따른 자가측정을 위반한 다음과 같은 경우-자가측정을 하지 아니하거나 자가측정 횟수가 적정하지 아니한 경우,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
(주)동명레미콘,강원특별자치도,동해시,"강원특별자치도 동해시 동해대로 4468-7 (추암동, 동명레미콘)",,37.46937302,129.1524083,법 제40조에 따른 환경기술인 임명 등을 위반한 다음과 같은 경우-환경관리인의 준수사항 및 관리사항을 이행하지 아니한 경우·,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
씨제이대한통운(주),강원특별자치도,동해시,강원특별자치도 동해시 대동로 210 (송정동),,37.49428976,129.1435921,법 제77조를 위반하여 환경기술인 등의 교육을 받게 하지 아니하였을 경우,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
씨제이대한통운(주),강원특별자치도,동해시,강원특별자치도 동해시 대동로 210 (송정동),,37.49428976,129.1435921,법 제39조제2항을 위반하여 사업자가 측정대행업자에게 다음과 같은 행위를 하는 경우-정상적인 측정을 방해하는 행위,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
쌍용레미콘(주)동해사업소,강원특별자치도,동해시,강원특별자치도 동해시 효자로 246 (삼화동),,37.47594705,129.0348965,법 제23조에 따라 배출시설설치허가(변경허가를 포함한다)를 받지 아니하거나 신고를 하지 아니하고 배출시설을 설치한 경우-해당지역이 배출시설의 설치가 가능한 지역인 경우,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
해성메탈(주)동해공장,강원특별자치도,동해시,"강원특별자치도 동해시 효자로 246 (삼화동, 쌍용양회동해공장)",,37.47594705,129.0348965,법 제77조를 위반하여 환경기술인 등의 교육을 받게 하지 아니하였을 경우,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
(합)현대산업,강원특별자치도,동해시,강원특별자치도 동해시 대동로 161-4 (송정동),,37.48611785,129.1230858,법 제23조에 따라 배출시설설치허가(변경허가를 포함한다)를 받지 아니하거나 신고를 하지 아니하고 배출시설을 설치한 경우-해당지역이 배출시설의 설치가 가능한 지역인 경우,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
(합)현대산업,강원특별자치도,동해시,강원특별자치도 동해시 대동로 161-4 (송정동),,37.48611785,129.1230858,법 제30조에 따른 가동개시신고를 하고 가동 중인 배출시설에서 배출되는 대기오염물질의 정도가 배출시설 또는 방지시설의 결함·고장 또는 운전미숙 등으로 인하여 법 제16조에 따른 배,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
(합)현대산업,강원특별자치도,동해시,강원특별자치도 동해시 대동로 161-4 (송정동),,37.48611785,129.1230858,비산먼지 억제 조치 미이행,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
산림조합중앙회 목재유통센터 동해사업소,강원특별자치도,동해시,,강원특별자치도 동해시 망상동 47-1,37.58054447,129.1013631,법 제23조제2항 또는 법 제23조제3항을 위반하여 변경신고를 하지 아니한 경우,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
주식회사 상보산업,강원특별자치도,동해시,"강원특별자치도 동해시 동해대로 5219 (지흥동, 상보산업)",,37.5092214,129.1015245,비산먼지발생 억제조치 미이행,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
(합)성창레미콘,강원특별자치도,동해시,강원특별자치도 동해시 공단1로 6 (추암동),,37.4695104,129.1429144,법 제40조에 따른 환경기술인 임명 등을 위반한 다음과 같은 경우-환경관리인의 준수사항 및 관리사항을 이행하지 아니한 경우·,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
(합)성창레미콘,강원특별자치도,동해시,강원특별자치도 동해시 공단1로 6 (추암동),,37.4695104,129.1429144,비산먼지 억제조치 미이행,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
(합)성창레미콘,강원특별자치도,동해시,강원특별자치도 동해시 공단1로 6 (추암동),,37.4695104,129.1429144,법 제23조에 따라 배출시설설치허가(변경허가를 포함한다)를 받지 아니하거나 신고를 하지 아니하고 배출시설을 설치한 경우-해당지역이 배출시설의 설치가 가능한 지역인 경우,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
세계공업사,강원특별자치도,동해시,강원특별자치도 동해시 동해대로 4845 (이도동),,37.47872158,129.1124828,법 제40조에 따른 환경기술인 임명 등을 위반한 다음과 같은 경우-환경관리인의 준수사항 및 관리사항을 이행하지 아니한 경우·,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
한광자동차종합정비(주),강원특별자치도,동해시,"강원특별자치도 동해시 삼화로 58 (이로동, 한광종합정비)",,37.48427836,129.0639221,법 제40조에 따른 환경기술인 임명 등을 위반한 다음과 같은 경우-환경관리인의 준수사항 및 관리사항을 이행하지 아니한 경우·,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
동해현대공업사,강원특별자치도,동해시,"강원특별자치도 동해시 발한로 256 (발한동, 동해현대공업사)",,37.55158198,129.1065156,법 제77조를 위반하여 환경기술인 등의 교육을 받게 하지 아니하였을 경우,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
(주)쌍용양회 묵호공장,강원특별자치도,동해시,,강원특별자치도 동해시 발한동 43-4,37.54468295,129.1110012,환경기술인 미선임,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
해운공업 동해 주식회사,강원특별자치도,동해시,"강원특별자치도 동해시 동해대로 4549 (대구동, 동해스카니아)",,37.46907471,129.1413816,법 제39조제2항을 위반하여 사업자가 측정대행업자에게 다음과 같은 행위를 하는 경우-정상적인 측정을 방해하는 행위,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
해운공업 동해 주식회사,강원특별자치도,동해시,"강원특별자치도 동해시 동해대로 4549 (대구동, 동해스카니아)",,37.46907471,129.1413816,법 제77조를 위반하여 환경기술인 등의 교육을 받게 하지 아니하였을 경우,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
쌍용씨앤이(주)쇄운사업소,강원특별자치도,동해시,"강원특별자치도 동해시 설운길 240 (쇄운동, 서진산업)",,37.47269435,129.0615306,법 제31조제1항을 위반하여 다음과 같은 행위를 하는 경우-방지시설에 딸린 기계·기구류(예비용을 포함한다)의 고장 또는 훼손을 정당한 사유 없이 방치하는 행위,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
쌍용씨앤이(주)쇄운사업소,강원특별자치도,동해시,"강원특별자치도 동해시 설운길 240 (쇄운동, 서진산업)",,37.47269435,129.0615306,비산먼지 억제 조치 미이행,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
(주)창원공업사,강원특별자치도,동해시,강원특별자치도 동해시 강원남부로 4692 (단봉동),,37.46948662,129.1152624,법 제40조에 따른 환경기술인 임명 등을 위반한 다음과 같은 경우-환경관리인의 준수사항 및 관리사항을 이행하지 아니한 경우·,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
(주)창원공업사,강원특별자치도,동해시,강원특별자치도 동해시 강원남부로 4692 (단봉동),,37.46948662,129.1152624,법 제31조제2항에 따른 배출시설 및 방지시설의 운영에 관한 관리기록을 거짓으로 기재하였거나 보존·비치하지 아니한 경우,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
송용산업,강원특별자치도,동해시,"강원특별자치도 동해시 해안로 1 (용정동, 쌍용자동차정비)",,37.50484112,129.125968,법 제31조제2항에 따른 배출시설 및 방지시설의 운영에 관한 관리기록을 거짓으로 기재하였거나 보존·비치하지 아니한 경우,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
뉴동해항산업주식회사,강원특별자치도,동해시,강원특별자치도 동해시 대동로 261-8 (송정동),,37.49292991,129.1240565,법 제40조에 따른 환경기술인 임명 등을 위반한 다음과 같은 경우-환경관리인의 준수사항 및 관리사항을 이행하지 아니한 경우·,000-0000-0000,,대기,2025-12-10,4211000,강원특별자치도 동해시
㈜강성산업개발,전북특별자치도,진안군,전북특별자치도 진안군 부귀면 전진로 2091,,35.82642878,127.3517198,폐기물 수집운반업 교육 미이수,063-432-1150,,대기,2025-12-12,4731000,전북특별자치도 진안군
㈜강성산업개발,전북특별자치도,진안군,전북특별자치도 진안군 부귀면 전진로 2091,,35.82642878,127.3517198,사업장일반폐기물 보관기준 및 방법 위반,063-432-1150,,대기,2025-12-12,4731000,전북특별자치도 진안군
㈜우드사이로,전북특별자치도,진안군,전북특별자치도 진안군 마령면 관진로 1619,,35.76776165,127.3566907,폐기물 부적정 보관,063-433-6655,,대기,2025-12-12,4731000,전북특별자치도 진안군
진안산업,전북특별자치도,진안군,전북특별자치도 진안군 마령면 임진로 2539-52,,35.76255445,127.3585926,사업장에서 발생한 생활폐기물 불법 소각,063-433-5040,,대기,2025-12-12,4731000,전북특별자치도 진안군
㈜강성산업개발,전북특별자치도,진안군,전북특별자치도 진안군 부귀면 전진로 2091,,35.82642878,127.3517198,"장부의 비치, 기록 및 보존 위반",063-432-1150,,대기,2025-12-12,4731000,전북특별자치도 진안군
㈜강성산업개발,전북특별자치도,진안군,전북특별자치도 진안군 부귀면 전진로 2091,,35.82642878,127.3517198,건설폐기물 처리업자의 준수사항 위반,063-432-1150,,대기,2025-12-12,4731000,전북특별자치도 진안군
농업회사법인 유한회사 이삭,전북특별자치도,진안군,전북특별자치도 진안군 부귀면 오복1길 27-3,,35.82437267,127.3532522,음식물류폐기물 처리시설 정기검사 불합격,063-433-6567,,대기,2025-12-12,4731000,전북특별자치도 진안군
컴인워시E1인천서운점,인천광역시,계양구,인천광역시 계양구 아나지로 528,인천광역시 계양구 서운동 136,37.5254168652,126.7511902626,배출허용기준 초과,000-0000-0000,,수질,2025-11-20,3550000,인천광역시 계양구
정성카공업사,인천광역시,계양구,인천광역시 계양구 계양대로120번길 16,인천광역시 계양구 작전동 856-74,37.534385,126.724469,배출허용기준 초과,000-0000-0000,,수질,2025-11-20,3550000,인천광역시 계양구
계양카샤워,인천광역시,계양구,인천광역시 계양구 효서로 418,인천광역시 계양구 서운동 55-6,37.5269626196,126.742782,배출허용기준 초과,000-0000-0000,,수질,2025-11-20,3550000,인천광역시 계양구
테수라모터스,인천광역시,계양구,인천광역시 계양구 봉오대로 446,인천광역시 계양구 효성동 623-119,37.5268888824,126.6990318292,배출허용기준 초과,000-0000-0000,,수질,2025-11-20,3550000,인천광역시 계양구
TOP고압스팀세차장,인천광역시,계양구,인천광역시 계양구 봉오대로 549,인천광역시 계양구 효성동 147-8,37.5307978716,126.709279,배출허용기준 초과,000-0000-0000,,수질,2025-11-20,3550000,인천광역시 계양구
루페스빅풋디테일링센터 계양점,인천광역시,계양구,인천광역시 계양구 봉오대로 628번길 22,인천광역시 계양구 효성동 294-8,37.528340375,126.7175184428,운영일지 미기록,000-0000-0000,,수질,2025-11-20,3550000,인천광역시 계양구
